,Clearsky DHI,Clearsky DNI,Clearsky GHI,pred_DHI,pred_DNI,pred_GHI
147362,0,0,0,1.8923905491828918,22.02094316482544,8.081835463643074
147363,0,0,0,0.8772571198642254,-0.20805001258850098,1.131193071603775
147364,0,0,0,0.23969126865267754,-0.22630572319030762,-0.5751796960830688
147365,0,0,0,0.5274032987654209,-0.4118072986602783,-0.6479483544826508
147366,0,0,0,0.44028187170624733,-0.6058633327484131,-0.9615552946925163
147367,0,0,0,0.6029610149562359,-0.9446477890014648,-0.7053997963666916
147368,0,0,0,0.41664719581604004,-0.8670222759246826,-1.256185993552208
147369,0,0,0,0.576118640601635,-1.0873925685882568,-0.9090300723910332
147370,0,0,0,0.40426893159747124,-1.0000193119049072,-1.3717858344316483
147371,0,0,0,0.5676342360675335,-1.1384713649749756,-0.9470379948616028
147372,0,0,0,0.42015377432107925,-1.076575517654419,-1.4476274400949478
147373,0,0,0,0.5588909424841404,-1.1800503730773926,-1.0565632209181786
147374,0,0,0,0.39221901446580887,-1.1462819576263428,-1.5941943526268005
147375,0,0,0,0.49067262560129166,-1.2579858303070068,-1.2618091702461243
147376,0,0,0,0.2686910517513752,-1.1604928970336914,-1.8155653551220894
147377,0,0,0,0.2646624855697155,-1.1918902397155762,-1.6712081134319305
147378,0,0,0,-0.2799769304692745,-1.1816775798797607,-2.4605437219142914
147379,0,0,0,-0.682458896189928,-1.6804242134094238,-2.7204136848449707
147380,0,0,0,-2.00335081666708,-4.577658176422119,-3.976457118988037
147381,0,0,0,-1.6497904621064663,-4.061291217803955,-3.7458276748657227
147382,29,68,35,15.047848112881184,87.59000062942505,20.104571353644133
147383,73,207,111,67.42445360869169,254.23299312591553,105.30041460692883
147384,101,369,207,107.21739694476128,342.2106719017029,199.24136285483837
147385,125,468,307,123.66485819220543,482.1398878097534,294.5385738015175
147386,131,582,415,138.38560104370117,579.3492841720581,402.5546342730522
147387,144,639,516,145.02255648374557,650.077919960022,493.72188329696655
147388,147,702,616,154.7087113559246,704.4550180435181,590.8453911542892
147389,155,735,704,160.8647646009922,745.1757287979126,675.447114109993
147390,157,769,785,167.50320181250572,775.1269960403442,750.9332716464996
147391,162,788,852,171.3279065489769,796.7966175079346,809.7816056609154
147392,161,809,907,173.43293130397797,820.0898504257202,866.9793551564217
147393,164,819,946,172.26233184337616,832.3850250244141,900.3686695694923
147394,169,819,970,178.01507383584976,835.2575874328613,921.9734529852867
147395,170,821,979,180.558113604784,833.8301706314087,929.4919095039368
147396,200,776,960,183.28549921512604,829.3504858016968,925.9553590416908
147397,199,770,938,209.9377353489399,774.2628717422485,886.1467528343201
147398,214,732,894,210.48976257443428,759.4392967224121,848.46272534132
147399,209,716,843,217.88324654102325,718.3919048309326,789.3832550048828
147400,213,677,774,210.86330369114876,698.5218811035156,731.4371636509895
147401,205,648,698,210.44835716485977,647.733564376831,649.6254867315292
147402,199,600,610,199.74018409848213,605.4307746887207,566.1571427583694
147403,185,552,516,187.56632015109062,538.5851192474365,466.9213479757309
147404,169,488,417,165.4859383404255,480.65475940704346,376.4463040828705
147405,148,409,316,142.54574179649353,384.48503971099854,277.5465376675129
147406,118,326,218,108.49414512515068,277.4606418609619,181.84241464734077
147407,84,199,125,64.96792487800121,154.7758662700653,91.91968550533056
147408,40,74,48,18.736008871346712,37.20530867576599,23.521419432014227
147409,0,0,0,-0.6581149064004421,16.720309257507324,0.13322968780994415
147410,0,0,0,1.443037036806345,36.727638244628906,12.413590230047703
147411,0,0,0,0.7663136906921864,0.9457480907440186,1.655898816883564
147412,0,0,0,0.2602866291999817,-0.0823211669921875,-0.2236757129430771
147413,0,0,0,0.5099588073790073,-0.5925512313842773,-0.43851274251937866
147414,0,0,0,0.36405904218554497,-0.548027753829956,-0.9743777215480804
147415,0,0,0,0.5729214660823345,-0.9300339221954346,-0.8137766271829605
147416,0,0,0,0.4708939231932163,-1.0236835479736328,-1.1153452172875404
147417,0,0,0,0.6119863502681255,-1.272367238998413,-0.8624606654047966
147418,0,0,0,0.4568570852279663,-1.1162793636322021,-1.3384665325284004
147419,0,0,0,0.6001384928822517,-1.2788605690002441,-0.9830263257026672
147420,0,0,0,0.42018113657832146,-1.0803258419036865,-1.5411939322948456
147421,0,0,0,0.5735171213746071,-1.1937808990478516,-1.0881955698132515
147422,0,0,0,0.4110800288617611,-1.1048424243927002,-1.6277829334139824
147423,0,0,0,0.5049094185233116,-1.1680710315704346,-1.2706716135144234
147424,0,0,0,0.3176673874258995,-1.3356733322143555,-1.764679566025734
147425,0,0,0,0.24304630234837532,-1.2589466571807861,-1.6881726831197739
147426,0,0,0,-0.33410999923944473,-1.5606927871704102,-2.4643849059939384
147427,0,0,0,-0.7953029498457909,-2.204493284225464,-2.792920984327793
147428,0,0,0,-2.075166217982769,-4.137336015701294,-3.8648093417286873
147429,0,0,0,-1.4378739893436432,-1.9690287113189697,-3.122447058558464
147430,31,111,40,15.370741691440344,95.11310458183289,21.288459926843643
147431,64,297,119,65.55644493550062,314.3016576766968,115.79965373128653
147432,88,443,216,85.9562074393034,451.9769287109375,205.52744080126286
147433,106,545,318,104.57238435745239,548.9248561859131,301.3298506140709
147434,121,616,422,116.81333214044571,637.5014400482178,405.26015841960907
147435,133,673,524,132.9214172065258,684.3857002258301,498.8191741704941
147436,145,712,621,143.19059863686562,733.4254360198975,599.3064504861832
147437,153,746,709,158.5295432806015,753.5366582870483,680.1003799438477
147438,176,742,782,165.71869432926178,779.709210395813,753.964591562748
147439,182,763,849,191.21024876832962,771.1130952835083,813.7225179672241
147440,189,774,902,197.64992654323578,786.1301374435425,865.625674366951
147441,192,784,942,203.131942152977,793.5407161712646,897.6803159117699
147442,197,786,965,204.89200040698051,805.9615421295166,928.5489265322685
147443,198,788,974,210.5778606235981,796.7446088790894,929.3063921928406
147444,200,783,967,211.56926676630974,795.9916305541992,924.9648562669754
147445,198,777,944,211.0958407819271,779.9562978744507,891.4680837392807
147446,200,759,905,207.40592673420906,769.3965005874634,852.7930465936661
147447,195,744,854,206.52109026908875,741.9777250289917,794.806214928627
147448,193,717,787,199.273931235075,722.422046661377,734.2603468298912
147449,185,690,711,193.3574366569519,683.9848184585571,654.3148042559624
147450,177,653,624,181.12433552742004,650.2297925949097,572.6613366007805
147451,165,608,530,168.3257196843624,596.1521005630493,477.59315526485443
147452,150,552,431,150.38656920194626,536.3907146453857,383.16541415452957
147453,133,477,329,127.98592269420624,448.5209274291992,281.378376185894
147454,110,379,228,101.31454139947891,342.50874519348145,189.57832178473473
147455,81,248,132,64.41599026322365,198.8940143585205,95.84700714796782
147456,41,90,51,20.71816025301814,45.79855680465698,24.157206676900387
147457,0,0,0,-0.2944599837064743,12.241337299346924,-2.062723770737648
147458,0,0,0,1.6755888611078262,24.975563287734985,8.834877822548151
147459,0,0,0,0.8583540096879005,0.2222919464111328,1.3283844143152237
147460,0,0,0,0.23550063371658325,-0.3530418872833252,-0.7025406882166862
147461,0,0,0,0.5358077213168144,-0.875018835067749,-0.8495273590087891
147462,0,0,0,0.42030321434140205,-0.849308967590332,-1.2689688205718994
147463,0,0,0,0.6295255571603775,-1.16202712059021,-1.120762474834919
147464,0,0,0,0.47437313944101334,-1.0380339622497559,-1.5258767157793045
147465,0,0,0,0.6558080576360226,-1.2974107265472412,-1.1964377611875534
147466,0,0,0,0.4981088452041149,-1.1895191669464111,-1.5830271989107132
147467,0,0,0,0.6383719854056835,-1.304306983947754,-1.256589911878109
147468,0,0,0,0.5220213532447815,-1.2847185134887695,-1.5769446641206741
147469,0,0,0,0.6245245784521103,-1.4397060871124268,-1.2494857013225555
147470,0,0,0,0.46663593500852585,-1.4268898963928223,-1.722751259803772
147471,0,0,0,0.5471167527139187,-1.4805877208709717,-1.4139834195375443
147472,0,0,0,0.32377758994698524,-1.5587401390075684,-1.9311176761984825
147473,0,0,0,0.27368782088160515,-1.6819894313812256,-1.8295440971851349
147474,0,0,0,-0.3163897804915905,-1.8645000457763672,-2.566417843103409
147475,0,0,0,-0.7360257767140865,-2.6699209213256836,-2.787139408290386
147476,0,0,0,-1.9156695157289505,-5.167853832244873,-3.928192839026451
147477,0,0,0,-1.1537232622504234,-2.7978968620300293,-2.867558754980564
147478,31,68,37,18.483276329934597,105.94049215316772,25.417954571545124
147479,72,228,114,70.2773730456829,249.32053327560425,108.6413973197341
147480,102,363,207,101.98182687163353,363.95055770874023,199.66246750950813
147481,125,467,308,126.59499391913414,461.61842346191406,291.92219680547714
147482,146,538,409,144.2041639983654,557.4713182449341,397.8803963661194
147483,161,599,510,165.93126118183136,598.0254650115967,487.4018762111664
147484,175,642,604,177.38173440098763,656.0722398757935,586.6049140095711
147485,185,679,692,189.64746817946434,688.6280298233032,666.4755020141602
147486,189,715,772,195.95397174358368,726.3531923294067,748.0747970938683
147487,195,736,839,201.88848331570625,748.6568975448608,805.3505424261093
147488,200,752,893,205.5191433429718,770.4108238220215,858.7991061806679
147489,204,762,933,213.47863033413887,772.9635238647461,887.8360501527786
147490,209,765,957,217.22458228468895,782.1644020080566,915.168046951294
147491,210,767,966,222.33884915709496,775.5494499206543,917.7494493722916
147492,212,762,959,220.72291001677513,778.0114603042603,916.5580328702927
147493,210,755,937,222.401555031538,757.7820253372192,881.689775466919
147494,209,742,899,215.65568938851357,751.9687747955322,845.4976163506508
147495,204,726,847,214.59189534187317,723.9169692993164,789.0714617371559
147496,200,701,782,206.86376675963402,703.2243537902832,725.6394308805466
147497,192,673,706,200.0522316992283,665.7203054428101,647.8751106262207
147498,187,628,618,187.9346413910389,630.4200839996338,567.8199557065964
147499,174,582,524,177.8174088895321,566.1125612258911,472.1805229783058
147500,161,516,424,157.46322348713875,506.03360652923584,378.079464673996
147501,141,441,323,136.4033780992031,408.48854064941406,277.58277943730354
147502,118,332,222,105.2301561832428,303.86019706726074,183.98524096608162
147503,85,210,129,66.53022978454828,160.82771182060242,93.14918912947178
147504,41,67,48,19.89243047311902,31.595784425735474,21.875598773360252
147505,0,0,0,-0.7361562736332417,14.464272260665894,-3.2193399369716644
147506,0,0,0,-0.9908462688326836,23.667304515838623,5.116583913564682
147507,0,0,0,0.5879559740424156,-0.3938615322113037,0.5613831132650375
147508,0,0,0,-0.005861837416887283,-1.3493883609771729,-1.5265895128250122
147509,0,0,0,0.26718612760305405,-1.8107712268829346,-1.7004327923059464
147510,0,0,0,0.1252559944987297,-1.7010509967803955,-2.0243436098098755
147511,0,0,0,0.3842397592961788,-2.1442246437072754,-2.1873365342617035
147512,0,0,0,0.19767336547374725,-1.7752981185913086,-2.5726904571056366
147513,0,0,0,0.4356071352958679,-1.9665956497192383,-2.1553715467453003
147514,0,0,0,0.25936683639883995,-1.7437613010406494,-2.4355007857084274
147515,0,0,0,0.441441610455513,-1.9717562198638916,-2.16245199739933
147516,0,0,0,0.25535300374031067,-1.719740629196167,-2.509417839348316
147517,0,0,0,0.42673755437135696,-2.001696825027466,-2.2265324518084526
147518,0,0,0,0.24086153134703636,-1.914370059967041,-2.5106612741947174
147519,0,0,0,0.3265748545527458,-2.0843899250030518,-2.4140297546982765
147520,0,0,0,0.07081352174282074,-2.192002534866333,-2.8627354949712753
147521,0,0,0,0.027038119733333588,-2.502349615097046,-2.880365341901779
147522,0,0,0,-0.525532141327858,-3.353952169418335,-3.4461677968502045
147523,0,0,0,-0.9649552591145039,-4.424328804016113,-3.793965235352516
147524,0,0,0,-2.313874550163746,-8.38036298751831,-4.921998240053654
147525,0,0,0,-2.1925166249275208,-8.632161617279053,-4.141746833920479
147526,29,32,32,8.506254348903894,42.21113920211792,11.867595613002777
147527,79,146,107,66.39133896678686,206.76737070083618,97.4224232584238
147528,121,259,196,117.0673044025898,267.2033500671387,192.24171170592308
147529,153,357,293,151.5661434829235,345.4743528366089,273.4968683719635
147530,178,439,393,173.15178200602531,452.3184871673584,376.5673211812973
147531,199,502,491,197.61123210191727,500.1846504211426,466.55950051546097
147532,215,553,585,211.5896411240101,566.2899112701416,566.4027251005173
147533,228,592,671,231.0068081319332,593.8534927368164,642.1655746102333
147534,241,621,748,238.23202684521675,638.8452339172363,723.3683644533157
147535,250,645,814,253.8430280983448,651.8191242218018,777.6349657773972
147536,255,663,867,257.7769461274147,679.7656726837158,835.3701325654984
147537,260,676,907,265.064500272274,685.3780174255371,861.9625945091248
147538,255,694,934,266.486933529377,701.3532829284668,895.1856529712677
147539,256,697,943,263.630196005106,706.2740802764893,898.0616148114204
147540,245,709,940,260.9168367087841,709.1073417663574,897.856709420681
147541,243,703,919,250.87357491254807,704.7374391555786,865.8977410793304
147542,229,705,886,244.38612684607506,697.207841873169,833.5123617053032
147543,224,689,835,231.08801931142807,685.3762817382812,777.6080378890038
147544,210,680,774,221.59449473023415,668.236494064331,721.9835106730461
147545,201,652,699,206.76918596029282,642.6238870620728,644.7631971240044
147546,181,634,617,192.7676074206829,611.554651260376,566.6091511249542
147547,169,589,524,169.99570980668068,573.0341720581055,470.06639862060547
147548,146,554,429,151.87595158815384,518.892011642456,380.057302236557
147549,129,481,328,123.52077275514603,445.81127166748047,277.13774064183235
147550,102,408,230,97.44012154638767,349.364709854126,188.1336722522974
147551,76,282,135,59.88002259284258,219.91321802139282,94.45075653493404
147552,40,138,55,21.31427438929677,66.45484685897827,26.589927554130554
147553,0,0,0,0.20954016596078873,11.56522512435913,0.16475115716457367
147554,0,0,0,-1.2262332439422607,19.522932767868042,6.227818667888641
147555,0,0,0,0.6790849193930626,-0.758216381072998,0.04542101174592972
147556,0,0,0,-0.04562130197882652,-0.7250523567199707,-1.319347731769085
147557,0,0,0,0.23698240518569946,-1.2184834480285645,-1.535475715994835
147558,0,0,0,0.079350546002388,-1.2167942523956299,-1.9066291376948357
147559,0,0,0,0.3110583499073982,-1.4740478992462158,-1.867813378572464
147560,0,0,0,0.1826893724501133,-1.3824594020843506,-2.100541613996029
147561,0,0,0,0.3678939677774906,-1.6654384136199951,-1.8875024169683456
147562,0,0,0,0.20117362961173058,-1.533045768737793,-2.2718188241124153
147563,0,0,0,0.3711248189210892,-1.750037670135498,-2.001835063099861
147564,0,0,0,0.20613882690668106,-1.623162031173706,-2.338370308279991
147565,0,0,0,0.34898875281214714,-1.8059360980987549,-2.09757162630558
147566,0,0,0,0.1499430648982525,-1.7157888412475586,-2.4937600642442703
147567,0,0,0,0.2406678907573223,-1.8926584720611572,-2.3075457960367203
147568,0,0,0,-0.012359321117401123,-1.8951225280761719,-2.73761585354805
147569,0,0,0,-0.05971075966954231,-1.7631328105926514,-2.7781819254159927
147570,0,0,0,-0.5348458327353001,-2.8008413314819336,-3.160700500011444
147571,0,0,0,-0.9467319957911968,-3.966773748397827,-3.513970635831356
147572,0,0,0,-2.1823252364993095,-8.279879093170166,-4.48618620634079
147573,0,0,0,-1.92903071641922,-8.242732286453247,-3.8284012526273727
147574,31,103,40,8.056738767772913,38.725972175598145,11.549490131437778
147575,66,278,118,63.11506226658821,294.18594121932983,109.8029317855835
147576,92,410,211,88.36404398083687,421.88897609710693,200.927032828331
147577,112,510,312,110.00092148780823,511.72635078430176,292.7575315833092
147578,125,590,415,125.77518701553345,597.8681993484497,397.3943638205528
147579,138,647,515,139.5617739856243,646.8264198303223,486.1161170601845
147580,150,687,610,149.90312442183495,701.4036178588867,586.690449655056
147581,158,722,698,162.69638568162918,725.5021476745605,665.9759104847908
147582,147,779,783,169.56946477293968,757.4302387237549,744.1057530641556
147583,151,798,850,157.53684058785439,805.6374025344849,805.0267108082771
147584,158,808,903,159.35884699225426,827.8196716308594,860.4031212925911
147585,160,818,943,167.2407767176628,827.6599264144897,894.0480288863182
147586,164,821,967,171.07826173305511,834.6325540542603,920.1139080524445
147587,165,823,977,173.57302606105804,828.6985492706299,922.6248544454575
147588,150,840,975,175.85345551371574,828.3316993713379,922.2330378293991
147589,149,835,953,159.13317993283272,835.7102298736572,892.9443656206131
147590,149,824,916,157.1237799525261,826.8641138076782,854.7415485978127
147591,146,811,865,154.04566913843155,807.2043561935425,800.7429589629173
147592,141,793,801,151.07190534472466,789.344072341919,742.1452760696411
147593,136,770,725,142.05224454402924,764.5288276672363,663.5216710567474
147594,128,744,640,136.01592853665352,734.8715734481812,583.2647787332535
147595,120,706,546,123.45473289489746,694.5585012435913,486.7480670809746
147596,108,661,447,114.2501200735569,638.0970287322998,391.43493700027466
147597,97,596,345,95.64807049930096,560.8962631225586,283.2274984419346
147598,81,514,243,79.81791019439697,458.87231826782227,193.67685727775097
147599,62,391,145,53.51343151181936,323.9185428619385,100.2750449553132
147600,37,218,61,21.03774931281805,120.88437974452972,26.773955911397934
147601,0,0,0,0.8603114634752274,11.083199977874756,0.34886663407087326
147602,0,0,0,-1.0745032131671906,10.909786224365234,3.59588685631752
147603,0,0,0,0.7428179308772087,-1.243666410446167,-0.6596857458353043
147604,0,0,0,0.007446743547916412,-0.7665538787841797,-1.2355703189969063
147605,0,0,0,0.2911849319934845,-1.429741382598877,-1.481414020061493
147606,0,0,0,0.13448970392346382,-1.3397490978240967,-1.8423110842704773
147607,0,0,0,0.3678792342543602,-1.7064440250396729,-1.8731672763824463
147608,0,0,0,0.2070523053407669,-1.606982946395874,-2.147237740457058
147609,0,0,0,0.38958171382546425,-1.9109916687011719,-1.93983756005764
147610,0,0,0,0.21256053820252419,-1.693333387374878,-2.2632890194654465
147611,0,0,0,0.3960518352687359,-1.9109916687011719,-2.016835480928421
147612,0,0,0,0.2380305901169777,-1.7589330673217773,-2.3574415892362595
147613,0,0,0,0.38519954308867455,-1.9474411010742188,-2.1122790053486824
147614,0,0,0,0.20545687526464462,-1.8598973751068115,-2.5017988309264183
147615,0,0,0,0.30038075521588326,-2.0354342460632324,-2.3678880259394646
147616,0,0,0,0.03778938204050064,-2.0976710319519043,-2.834999769926071
147617,0,0,0,-0.028576720505952835,-2.3239457607269287,-2.912457048892975
147618,0,0,0,-0.6324470043182373,-3.4003818035125732,-3.6547322124242783
147619,0,0,0,-1.1036208644509315,-4.212203025817871,-3.9382987171411514
147620,0,0,0,-2.2931381687521935,-9.056862592697144,-4.797623075544834
147621,0,0,0,-1.9183299690485,-7.704452276229858,-3.8185646533966064
147622,30,153,43,9.937148857861757,56.99431300163269,15.335721518844366
147623,59,340,123,56.546083092689514,351.85858249664307,113.57303415983915
147624,80,474,218,76.32954232394695,483.8794803619385,206.16564759612083
147625,96,570,320,94.82874348759651,566.2082719802856,298.43703508377075
147626,109,641,423,109.02579799294472,646.214280128479,401.051677942276
147627,119,693,523,122.40156382322311,694.7305202484131,494.89796674251556
147628,129,731,618,132.1670439839363,740.6465148925781,591.6687509417534
147629,136,763,706,142.20035433769226,765.9856271743774,671.6608629226685
147630,143,785,784,150.3768366575241,790.8276510238647,747.7542601823807
147631,148,803,851,155.0181995332241,809.176778793335,807.2081232070923
147632,152,816,904,160.1230874657631,826.1667394638062,863.7887488603592
147633,154,825,944,161.9276662170887,833.2749366760254,894.6517204642296
147634,156,830,969,165.47785595059395,841.7230844497681,923.1308453083038
147635,157,833,979,165.75720354914665,840.9185314178467,928.8330315947533
147636,161,825,971,167.91191816329956,839.2088794708252,926.1153423786163
147637,160,820,950,168.15888568758965,822.4238538742065,893.2294844388962
147638,157,812,914,167.81201645731926,812.1453619003296,856.7772336006165
147639,154,799,863,161.29201993346214,796.9114828109741,801.40234375
147640,148,783,800,158.45658287405968,778.2759046554565,741.3758354187012
147641,142,760,724,148.38833302259445,754.7939157485962,663.5301612615585
147642,136,729,639,143.09438452124596,720.9168338775635,581.2265593409538
147643,127,690,545,131.90034195780754,673.2663917541504,481.3361951112747
147644,117,639,445,119.44029405713081,620.5925607681274,388.75228571891785
147645,104,573,343,102.69388541579247,540.2811336517334,287.06221982836723
147646,89,481,241,83.71404305100441,439.32990550994873,194.37207199633121
147647,67,359,144,57.256962954998016,296.8843460083008,101.71656610071659
147648,39,190,60,21.124980188906193,99.33599293231964,25.96790125221014
147649,0,0,0,0.8662301301956177,10.799353122711182,-0.5653906166553497
147650,0,0,0,-0.7313299924135208,14.107913970947266,3.9757126420736313
147651,0,0,0,0.7499447464942932,-1.1781907081604004,-0.48495543003082275
147652,0,0,0,-0.0010965950787067413,-0.8226382732391357,-1.5103377401828766
147653,0,0,0,0.3398623876273632,-1.386566162109375,-1.6809021532535553
147654,0,0,0,0.18335659056901932,-1.2558937072753906,-1.9637479409575462
147655,0,0,0,0.43836019933223724,-1.6758370399475098,-1.8748938292264938
147656,0,0,0,0.2527662180364132,-1.5094125270843506,-2.1306137293577194
147657,0,0,0,0.4489283449947834,-1.8384182453155518,-1.9121414348483086
147658,0,0,0,0.264220479875803,-1.592012643814087,-2.242958463728428
147659,0,0,0,0.4559267684817314,-1.8162882328033447,-1.9761110097169876
147660,0,0,0,0.2896568551659584,-1.698927879333496,-2.2649046927690506
147661,0,0,0,0.41113264858722687,-1.936577558517456,-2.0042427331209183
147662,0,0,0,0.20699968561530113,-1.774662733078003,-2.4125804007053375
147663,0,0,0,0.3069687448441982,-1.926581859588623,-2.237327367067337
147664,0,0,0,0.0567072257399559,-1.9479525089263916,-2.6833957582712173
147665,0,0,0,0.0011723674833774567,-2.155212163925171,-2.687260702252388
147666,0,0,0,-0.5679646879434586,-3.057723045349121,-3.3702469915151596
147667,0,0,0,-1.0320622473955154,-3.436521291732788,-3.760733053088188
147668,0,0,0,-2.246199268847704,-7.956746816635132,-4.462996542453766
147669,0,0,0,-1.8003733828663826,-7.7610015869140625,-3.814477950334549
147670,29,189,46,10.298530608415604,59.223873019218445,14.974630415439606
147671,55,381,127,53.6928816139698,401.4341187477112,119.47999911755323
147672,72,522,224,70.84008418023586,522.9902791976929,211.74722862243652
147673,85,614,326,83.45794916152954,611.4241647720337,304.33519303798676
147674,94,688,431,96.08680114150047,690.9940814971924,407.1239484548569
147675,102,738,532,106.07688754796982,741.0336351394653,501.90225899219513
147676,108,778,629,114.49979856610298,784.3472766876221,598.4590773582458
147677,114,807,717,120.51067188382149,813.1556558609009,680.3197313547134
147678,121,825,794,128.85373562574387,832.3689699172974,753.846425652504
147679,125,841,861,133.978863209486,847.2087240219116,813.3519902229309
147680,127,855,915,140.39240792393684,858.7500524520874,865.8483204841614
147681,129,864,955,140.18043041229248,869.4371747970581,900.0788621306419
147682,130,869,980,143.9470598101616,876.8845129013062,929.1755543351173
147683,130,871,990,142.26004615426064,877.3474454879761,935.9226060509682
147684,145,848,978,147.2211180627346,870.1272344589233,928.3265972137451
147685,144,843,956,157.36301869153976,840.6090211868286,894.1604290604591
147686,144,831,919,159.66355308890343,825.4772996902466,855.1624473333359
147687,141,818,868,152.87434563040733,811.4047813415527,800.8715792298317
147688,140,796,803,150.3133898973465,792.4058866500854,740.7108749747276
147689,135,773,727,143.96765306591988,763.192286491394,662.6931791305542
147690,129,741,641,138.84966492652893,729.3220853805542,581.0802617073059
147691,121,703,547,126.2844280898571,686.6703605651855,483.1059592962265
147692,111,655,448,115.99761694669724,632.1832942962646,391.1970211863518
147693,99,590,346,98.84129643440247,555.0391864776611,287.51349955797195
147694,84,503,244,81.67206093668938,453.8383913040161,195.60624048113823
147695,64,382,147,56.05164289474487,316.1813449859619,102.65622268617153
147696,38,213,62,22.785050440579653,118.69897127151489,28.45330971106887
147697,0,0,0,1.7125636897981167,14.307533502578735,1.4961055591702461
147698,0,0,0,-0.8496822789311409,11.480780839920044,3.6892711892724037
147699,0,0,0,0.7247083261609077,-1.2098824977874756,-0.4088524654507637
147700,0,0,0,-0.002279486507177353,-0.7275629043579102,-1.1531472206115723
147701,0,0,0,0.28959792107343674,-1.2483000755310059,-1.2935682386159897
147702,0,0,0,0.11711467057466507,-1.0228002071380615,-1.6942156180739403
147703,0,0,0,0.38645189255476,-1.425464153289795,-1.5692860558629036
147704,0,0,0,0.22345492616295815,-1.3497912883758545,-1.8530030399560928
147705,0,0,0,0.399131141602993,-1.5727496147155762,-1.697019286453724
147706,0,0,0,0.2206997573375702,-1.4157629013061523,-2.094237320125103
147707,0,0,0,0.4082259349524975,-1.610020399093628,-1.759674146771431
147708,0,0,0,0.2480662241578102,-1.5175950527191162,-2.090887174010277
147709,0,0,0,0.3937765583395958,-1.665252447128296,-1.8662531450390816
147710,0,0,0,0.22920731455087662,-1.5966928005218506,-2.257063925266266
147711,0,0,0,0.3239859640598297,-1.5593445301055908,-2.0578925907611847
147712,0,0,0,0.11059403419494629,-1.5083277225494385,-2.428982652723789
147713,0,0,0,0.10510053485631943,-1.5850389003753662,-2.2809663861989975
147714,0,0,0,-0.4226963594555855,-2.040579319000244,-2.8148909732699394
147715,0,0,0,-0.8033642917871475,-2.5845932960510254,-2.9956800639629364
147716,0,0,0,-2.115131951868534,-5.7888734340667725,-3.8219147995114326
147717,0,0,0,-1.9136636517941952,-4.89166259765625,-3.2053691148757935
147718,26,247,48,8.920904099941254,53.84063124656677,13.432557366788387
147719,46,445,130,44.47309747338295,461.81994915008545,122.93204353004694
147720,61,572,228,58.234671130776405,587.1021032333374,219.9774842709303
147721,72,659,330,69.52208213508129,652.0317459106445,308.25373935699463
147722,81,719,434,82.1377244591713,727.3376989364624,409.76345175504684
147723,88,766,535,91.74879729747772,771.6879796981812,503.1139506101608
147724,97,797,630,100.17344266176224,811.0451221466064,599.6368081569672
147725,102,824,718,108.36065098643303,833.9992761611938,683.5744577050209
147726,109,841,796,115.90118393301964,851.6934299468994,755.9437596797943
147727,112,857,862,123.09567272663116,861.0247325897217,814.2271149158478
147728,117,865,915,127.63969331979752,876.3328742980957,867.3206740617752
147729,119,873,955,129.98336747288704,881.4739179611206,902.7855267524719
147730,123,874,979,135.5343359708786,884.382061958313,926.666318655014
147731,124,876,989,136.48026183247566,883.588604927063,935.7895506024361
147732,130,866,981,140.72178214788437,877.6746225357056,930.3411200642586
147733,129,861,959,143.64260628819466,858.3909511566162,898.1750921010971
147734,128,851,922,145.58419838547707,844.4005680084229,856.7608234286308
147735,125,839,871,137.08354488015175,835.4260110855103,806.225160241127
147736,120,826,808,135.50976887345314,815.3305959701538,745.6469153165817
147737,115,805,733,125.57418808341026,796.0988712310791,668.4940165281296
147738,109,779,648,120.24730384349823,767.070803642273,586.7302395701408
147739,102,745,554,109.67905715107918,727.7150249481201,491.27296608686447
147740,93,701,455,100.90850234031677,675.3981256484985,395.29931074380875
147741,84,641,353,85.4588121175766,605.5102443695068,291.3569645881653
147742,71,562,251,72.61040538549423,506.10483169555664,200.0996180176735
147743,56,444,153,50.51649399101734,374.34760332107544,105.51166389137506
147744,35,273,66,23.366997241973877,173.00806760787964,31.941116735339165
147745,0,0,0,2.2077763453125954,22.304340600967407,5.008104123175144
147746,0,0,0,-1.2782278470695019,8.979949951171875,2.8220189437270164
147747,0,0,0,0.6664182990789413,-0.9037816524505615,-0.7253818735480309
147748,0,0,0,0.06820989772677422,-0.5679881572723389,-0.8917407840490341
147749,0,0,0,0.2892843075096607,-0.8661854267120361,-1.1342818588018417
147750,0,0,0,0.1673349365592003,-1.0851144790649414,-1.5807858482003212
147751,0,0,0,0.3604072332382202,-1.3035321235656738,-1.5075578317046165
147752,0,0,0,0.21115664392709732,-1.227719783782959,-1.9340559840202332
147753,0,0,0,0.4098971374332905,-1.4773333072662354,-1.6141922697424889
147754,0,0,0,0.24574043229222298,-1.3995683193206787,-1.9764832481741905
147755,0,0,0,0.4135110601782799,-1.5891611576080322,-1.7330709770321846
147756,0,0,0,0.21172072738409042,-1.3899755477905273,-2.101515769958496
147757,0,0,0,0.3313969261944294,-1.5425145626068115,-1.8534940779209137
147758,0,0,0,0.14218270778656006,-1.5518748760223389,-2.2029547095298767
147759,0,0,0,0.24294527247548103,-1.6542339324951172,-2.0001481100916862
147760,0,0,0,-0.011443737894296646,-1.7446136474609375,-2.4686141684651375
147761,0,0,0,-0.03160761669278145,-2.004377841949463,-2.4450205862522125
